fr_number,v_id,v_bbox,lp_bbox,lp_bbox_score,lp,lp_score
145,1992,67.74513941705382 788.0518305402268 539.8854059641036 1200.4073216141628,224.2730255126953 1069.22412109375 370.6845397949219 1110.180908203125,0.627234160900116,OK6ADM,0.023334533372979638
146,1992,66.82522948399094 788.5902348122851 539.4967915650959 1200.258944736303,224.2191162109375 1069.21484375 370.6798095703125 1110.16552734375,0.6271717548370361,OK6AM,0.03965284142736787
147,1992,66.30289226492985 790.7504785241723 538.7527243848562 1200.566977101946,223.3642578125 1076.3194580078125 361.5040283203125 1118.8204345703125,0.583001434803009,LKBADL,0.1364701495513493
148,1992,66.19578526769538 791.7583471893986 538.5032415776179 1200.2574874304112,223.37582397460938 1076.30615234375 361.4971008300781 1118.8458251953125,0.582828938961029,LKBADL,0.1364701495513493
149,1992,64.21878026833582 792.8863719684108 536.8457443721261 1200.7447465405946,221.4542999267578 1078.2593994140625 359.7911376953125 1126.9449462890625,0.5813195705413818,AKBADL,0.23036289006092808
150,1992,63.4025220472935 793.2699908296543 536.1447404596116 1200.6903164263147,221.44168090820312 1078.2535400390625 359.7908020019531 1126.92724609375,0.5816100239753723,AKBADL,0.23036289006092808
151,1992,60.55963483893859 795.0347668087345 535.2980681046705 1201.1582202818333,221.9627227783203 1083.9456787109375 356.5951843261719 1127.5308837890625,0.6412392258644104,LKB4DM,0.051425971376137324
152,1992,59.392192504671414 795.942499860332 535.3762059879161 1201.0745871705424,221.96214294433594 1083.931640625 356.5995178222656 1127.55224609375,0.6389012932777405,LKBADM,0.062441468296527934
153,1992,57.38323783596539 800.159906327779 536.152002216728 1202.3885091879552,214.53775024414062 1087.4310302734375 356.8564147949219 1135.9691162109375,0.6037799119949341,AKBAPM,0.024915965725341386
154,1992,56.68703914696809 802.3227208495789 537.2203466826027 1202.3351805952177,214.60418701171875 1087.440185546875 356.94122314453125 1135.9649658203125,0.6040686964988708,AKBAPM,0.024915965725341386
155,1992,54.98198989915494 805.4035836566368 537.9953863737007 1201.5199707068482,210.46087646484375 1092.80029296875 357.6240234375 1137.9898681640625,0.5951429009437561,AKBADM,0.25517732885515415
156,1992,53.52513363647327 809.4268034126189 538.5827372669431 1201.325445306893,210.47848510742188 1092.8067626953125 357.6143798828125 1137.9608154296875,0.5952963829040527,AKBADM,0.25972915989980033
157,1992,51.6221017441282 811.6302536199829 538.7152957007436 1200.3659805582654,211.353515625 1094.283935546875 354.5456237792969 1141.3048095703125,0.5619927048683167,AK6ADL,0.11620674735164026
158,1992,50.39833287584864 812.8825176931718 539.0109458265168 1199.3844942396001,211.38330078125 1094.2950439453125 354.5476989746094 1141.341552734375,0.5610764026641846,AK6ADL,0.17130640287610743
159,1992,50.334312122376616 815.6297495227055 539.5003880827392 1199.8680775900602,211.76023864746094 1098.8729248046875 355.5005187988281 1147.2503662109375,0.6077083349227905,LK6ADLM,0.03455004078730877
160,1992,50.264352217396606 816.9479307561899 539.7778798611639 1199.584842391982,211.661865234375 1098.84375 355.5039978027344 1147.2337646484375,0.6088884472846985,LK6ADLM,0.033910788324049965
161,1992,50.19319828086307 817.6106941566534 540.9292735371064 1199.7076193236926,205.94854736328125 1106.7484130859375 354.4955139160156 1149.3955078125,0.6637110710144043,AKGADL,0.07549845457596438
162,1992,50.19319828086307 817.6106941566534 540.9292735371064 1199.7076193236926,210.22991943359375 1102.84423828125 357.8574523925781 1161.8837890625,0.6637385487556458,AKGADL,0.07549845457596438
163,1992,50.119292151489645 817.8275449459712 541.5955275911531 1199.5954980664276,205.92822265625 1106.7523193359375 354.4682312011719 1149.3807373046875,0.6007042527198792,AKBADL,0.290816243591584
164,1992,50.119292151489645 817.8275449459712 541.5955275911531 1199.5954980664276,210.2311248779297 1102.85888671875 357.8363342285156 1161.8565673828125,0.600676417350769,AKBADL,0.2931965791183573
165,1992,48.92248025197463 819.7848178689309 540.8621322020672 1200.3659609872511,208.68458557128906 1108.8551025390625 352.0801086425781 1152.12548828125,0.5868040323257446,AKBADM,0.03414198535413703
166,1992,48.26858515232885 820.5737754022648 540.6164078230695 1200.3873136373793,208.74053955078125 1108.8489990234375 352.07147216796875 1152.12060546875,0.5869767665863037,AKBADM,0.03418480944435461
167,1992,44.03431654059989 824.096064345676 530.912588784278 1201.8734782374256,206.75563049316406 1116.5975341796875 348.4722595214844 1158.7457275390625,0.581718385219574,LK64D,0.04966605944302789
168,1992,43.40175489480487 825.7563966804379 526.2453892672316 1202.019770725574,206.77505493164062 1116.597900390625 348.4963073730469 1158.7354736328125,0.5816216468811035,LK64D,0.05155635130777318
169,1992,38.69614816719866 827.0656262909935 528.2906459123155 1202.4710063007722,207.5487518310547 1118.298583984375 343.0317077636719 1166.71875,0.609798789024353,AKBADL,0.056999219347351776
170,1992,36.29995132911904 827.8435937888971 530.557076296689 1202.5512640763504,207.39613342285156 1118.325439453125 343.01861572265625 1166.726806640625,0.6100142002105713,AKBADL,0.04664746105256547
171,1992,35.29297752592876 828.5728131682453 532.0260849356829 1203.097129716853,204.20372009277344 1124.4095458984375 349.5103454589844 1169.7794189453125,0.6025633811950684,AK6A@LM,0.163428294658732
172,1992,34.59745347017244 828.9401445123589 533.129293226787 1203.2770484154175,204.23211669921875 1124.392333984375 349.5006408691406 1169.7811279296875,0.6020691394805908,AK6A@LM,0.1563041078937329
173,1992,31.393427956480764 830.4598058735049 531.3451790197419 1203.1968294692742,198.50698852539062 1128.0318603515625 352.0332336425781 1171.9080810546875,0.5942816138267517,AKBADL,0.06295748774566967
174,1992,29.7217640323027 831.3066297315078 530.8664288821526 1202.8765590027572,198.57620239257812 1128.0003662109375 351.9906311035156 1171.902587890625,0.5943838953971863,AKBADL,0.06295748774566967
175,1992,29.076017056550683 834.146021684209 530.5315287497496 1203.7105250499767,198.5349884033203 1133.9097900390625 345.0660705566406 1180.6240234375,0.5067238211631775,AK6AD,0.06326434387688397
176,1992,28.737700504756646 835.6631609865173 530.5032569700528 1203.6933720170396,198.53671264648438 1133.9071044921875 345.06378173828125 1180.612060546875,0.5066802501678467,AKSADV,0.043515166665342164
177,1992,27.664946050712302 836.7931239532375 527.7534879311204 1203.5492748316817,198.27035522460938 1134.0811767578125 342.3978576660156 1185.06640625,0.5773303508758545,AKGADL,0.071889426147386
178,1992,27.494479357383767 837.3561705060645 526.3319940327889 1203.199089280932,198.28594970703125 1134.0914306640625 342.4108581542969 1185.06494140625,0.5774495005607605,AKGADL,0.06185054606386041
179,1992,26.142374416189824 841.1814513846641 527.2686160526401 1204.3374504945,196.73870849609375 1142.2060546875 340.4886169433594 1191.9556884765625,0.5754832029342651,LK6A@LM,0.05644773705482286
180,1992,25.41241500462226 842.9828214547161 528.1211628095061 1204.2384558528547,196.7781524658203 1142.14794921875 340.34033203125 1191.947998046875,0.5782296061515808,LKGA@LM,0.034216991174488294
181,1992,16.19115662169591 846.3473247045642 523.9991567956714 1205.2067309825445,193.20706176757812 1149.7073974609375 338.092041015625 1201.3004150390625,0,0,0
182,1992,11.622084089138099 847.9280282251823 523.3130937819403 1205.0744537322664,193.16885375976562 1149.712158203125 338.0938415527344 1201.3250732421875,0,0,0
183,1992,7.7645455114337665 848.7803112555791 522.1212235583389 1205.7314798275336,193.74969482421875 1151.654052734375 335.9582824707031 1200.7598876953125,0,0,0
184,1992,5.892032732260532 849.0081823417032 522.0136764009435 1205.7263189457879,193.93084716796875 1151.816162109375 336.1959533691406 1200.5848388671875,0,0,0
267,1993,969.9239151790595 691.3645777642535 1365.429210940663 1012.4355393831881,1112.2064208984375 920.7142333984375 1228.1058349609375 958.6848754882812,0.30945995450019836,N665,0.10709954798221588
268,1993,969.4736532560862 691.8534889689253 1366.9635529141776 1013.569882763277,1112.2677001953125 920.6940307617188 1228.056640625 958.6551513671875,0.3103007376194,N665,0.10947737842798233
269,1993,969.4653834899918 692.8566402163333 1368.0230909392367 1015.2468550522874,1099.816650390625 920.3445434570312 1206.044921875 958.5294799804688,0.32193779945373535,4N65,0.19214938580989838
270,1993,969.2742637456395 693.0715514665429 1368.6162559929621 1015.9491573997637,1099.8341064453125 920.3419799804688 1206.070556640625 958.5352172851562,0.3218274712562561,4N65,0.19214938580989838
271,1993,969.6347918042816 695.1218266413921 1368.9301136005272 1018.4077778589675,1104.1230061848958 922.1350911458334 1215.5382486979167 960.8864542643229,0,0,0
272,1993,969.9953198629237 697.1721018162414 1369.243971208092 1020.8663983181713,1108.4119059244792 923.9282023111979 1225.0059407552083 963.2376912434896,0,0,0
273,1993,970.3558479215658 699.2223769910905 1369.557828815657 1023.325018777375,1112.7008056640625 925.7213134765625 1234.4736328125 965.5889282226562,0.299480676651001,4N65JKV,0.14307378954596806
274,1993,971.0361136499221 699.8475401741146 1370.777142285732 1024.8009340513288,1112.701416015625 925.7332763671875 1234.4342041015625 965.5586547851562,0.2972489595413208,4N65JKV,0.14307378954596806
275,1993,971.6058333683775 700.867479824401 1372.3004990379611 1026.5101454202484,1104.750732421875 930.0149536132812 1212.8572998046875 966.2063598632812,0.2941828966140747,4F65UK,0.12228880172212803
276,1993,971.6143678391211 701.0774019762052 1372.9960779314113 1027.224622196135,1104.8184814453125 930.0186767578125 1212.6881103515625 966.2021484375,0.29385775327682495,4F65UK,0.06104796979954022
277,1993,972.5936659337767 702.7054200171933 1374.9133431181508 1029.0588410751504,1108.9112548828125 931.9218139648438 1241.1422119140625 975.5758056640625,0.3752419650554657,LSSUK,0.22102197677391003
278,1993,972.6907679937099 703.2589363232775 1375.7302203284576 1029.7536420722477,1108.88623046875 931.9087524414062 1241.1734619140625 975.56005859375,0.3744896352291107,LSSUK,0.22185116327355528
279,1993,971.7989781070485 705.7181680707163 1376.4105466509693 1031.8865000053725,1109.782958984375 935.7628173828125 1233.770263671875 979.022216796875,0.4296576678752899,LN6SJKV,0.10193818692144894
280,1993,971.2186877802254 706.7590342275676 1377.006332110951 1032.6726833821172,1109.7572021484375 935.7048950195312 1233.7432861328125 979.0138549804688,0.42953965067863464,LN6SJKV,0.10229455472327842
281,1993,970.7081197990115 707.6959537879404 1378.3914223544266 1033.416732893703,1107.1829833984375 939.5444946289062 1236.2772216796875 980.087158203125,0.3992944657802582,465UKL,0.30143782622764964
282,1993,970.1031978829743 708.0362915572932 1379.1500839271994 1033.6204911445964,1107.1932373046875 939.5343017578125 1236.2735595703125 980.0741577148438,0.400124728679657,465UKL,0.30143782622764964
283,1993,969.8794068617665 710.7148648002841 1379.8449171748132 1035.768049170585,1108.884765625 941.430908203125 1238.6180419921875 982.9517211914062,0.30455854535102844,AN65JKV,0.15992777154694293
284,1993,969.6186532371948 711.8187467101166 1380.2118753872574 1036.5682320595133,1108.8355712890625 941.4332885742188 1238.53466796875 982.9603271484375,0.30432528257369995,AN65JKV,0.1608875293969358
285,1993,970.0753941952246 715.2188000473454 1380.1013013201652 1041.9092410557898,1111.4898681640625 944.2814331054688 1238.9263916015625 987.1007080078125,0.37557515501976013,4F6SKL,0.048700245606483304
286,1993,970.317114419705 716.0950088563327 1379.881720335954 1044.2008399717995,1111.5323486328125 944.312255859375 1238.8641357421875 987.12060546875,0.3792555630207062,4F6SJK,0.060927550825000926
287,1993,971.0303409972298 717.7803068697577 1381.0503349371156 1046.948517602785,1110.743408203125 948.6561889648438 1242.740966796875 992.7828369140625,0.37691959738731384,LRESUK,0.013013770971396822
288,1993,971.2359768856729 718.1849506727651 1381.5923456461744 1048.1089258364075,1110.738037109375 948.65478515625 1242.6195068359375 992.8104858398438,0.37714245915412903,LRESUK,0.013302754529785387
289,1993,971.8340272085392 719.84899530946 1382.8292023333759 1050.2366673502434,1118.988525390625 952.26123046875 1241.951171875 994.71875,0.4611395597457886,LESUK,0.05535315702005084
290,1993,970.9553424995447 720.4101119458321 1382.9709866251583 1051.4829800206144,1119.2764892578125 952.2986450195312 1241.96435546875 994.6807861328125,0.45946598052978516,LRESUN,0.018639341014677485
291,1993,972.9349165894172 722.9483826780852 1386.2920967038135 1054.716018989018,1117.665283203125 953.1422729492188 1241.9559326171875 1000.4556274414062,0.448215126991272,NB5UKL,0.08293235273218313
292,1993,973.4553721921719 723.7430239379183 1387.8198713959705 1056.0431205456632,1117.7156982421875 953.20361328125 1241.8626708984375 1000.4334106445312,0.4490508735179901,NB5UKL,0.07759399547548433
293,1993,974.4222780225857 724.8701733377011 1390.05501046005 1057.455055068881,1122.745849609375 961.8085327148438 1239.5670166015625 998.0077514648438,0.4404227137565613,LESUK,0.3018506771345988
294,1993,974.6240795830311 725.2769725228278 1391.203241351999 1058.0261689300314,1122.8046875 961.808837890625 1239.3505859375 998.0032348632812,0.43939507007598877,LESUK,0.29077714570138763
295,1993,974.5330415649477 725.3984585099782 1391.8191998593393 1058.2995401883418,1122.77490234375 961.8099365234375 1239.439208984375 997.9966430664062,0.43963387608528137,LESUK,0.30074914260835356
296,1993,975.261101743251 727.9602342498408 1393.9093269791815 1061.505395488565,1121.6959228515625 962.52392578125 1246.8310546875 1004.0203247070312,0.3855404555797577,LESUK,0.06197947808975215
297,1993,973.6314764962149 731.8531094546363 1392.7837187808982 1066.866706743411,1114.661865234375 965.0026245117188 1245.9332275390625 1009.5556030273438,0.4676879942417145,HESUK,0.3268038553478358
298,1993,972.9678940572848 732.9783977906712 1392.5428005629296 1069.067600942077,1114.7081298828125 965.0294189453125 1245.96875 1009.5420532226562,0.4681902527809143,HESUK,0.3017929833553894
299,1993,973.2251846899516 734.0118308902913 1393.059968958207 1070.9968031418928,1115.542236328125 968.3270874023438 1248.51416015625 1010.5538940429688,0.494683176279068,4665UJKL,0.09506360716802179
300,1993,973.7044677436996 734.0562954954564 1393.8875872829356 1071.9051879401716,1115.78271484375 968.2421875 1247.421142578125 1010.3250732421875,0.49048352241516113,AN6SJKL,0.16352372381034302
301,1993,977.0219561944322 736.312622907602 1396.4042407095635 1074.2650373983442,1121.546875 970.3465576171875 1249.830810546875 1016.94482421875,0.46688392758369446,4F65UKU,0.04146444507469891
302,1993,978.3861232066412 737.0395844744202 1397.2866360676949 1075.0920157706423,1121.506103515625 970.3839111328125 1249.86474609375 1016.9481201171875,0.4676392376422882,4F65UKU,0.040467225337576754
303,1993,979.5306115189052 739.640065576426 1399.6074232619708 1078.0411192683198,1123.6719970703125 977.2290649414062 1249.9696044921875 1020.4884643554688,0.4943605363368988,L5UK,0.021641390398144722
304,1993,979.7422874138447 740.5312839585536 1400.7071373828035 1079.1946892319654,1123.637939453125 977.2005615234375 1249.8529052734375 1020.4740600585938,0.4935528039932251,L5UK,0.019556425511837006
